test_id,varied_index,varied_value,primal_manual_vs_original,primal_herbie_vs_original,primal_manual_vs_herbie,first_manual_vs_original,first_herbie_vs_original,first_manual_vs_herbie,second_manual_vs_original,second_herbie_vs_original,second_manual_vs_herbie
791,3,1.4599186524739781e-08,0,0,0,0,0,0,0,0,0
792,3,1.5573447729261301e-08,0,0,0,0,0,0,0,0,0
793,3,1.6612725220342902e-08,0,0,0,0,0,0,0,0,0
794,3,1.7721357790803583e-08,0,0,0,0,0,0,0,0,0
795,3,1.8903973778192157e-08,0,0,0,0,0,0,0,0,0
796,3,2.0165510387247435e-08,0,0,0,0,0,0,0,0,0
797,3,2.1511234301821654e-08,0,0,0,0,0,0,0,0,0
798,3,2.29467636723193e-08,0,0,0,0,0,0,0,0,0
799,3,2.4478091570444375e-08,0,0,0,0,0,0,0,0,0
800,3,2.6111611009174582e-08,0,0,0,0,0,0,0,0,0
801,3,2.7854141632417593e-08,0,0,0,0,0,0,0,0,0
802,3,2.9712958185773287e-08,0,0,0,0,0,0,0,0,0
803,3,3.1695820887261146e-08,0,0,0,0,0,0,0,0,0
804,3,3.3811007824806746e-08,0,0,0,0,0,0,0,0,0
805,3,3.606734951574022e-08,0,0,0,0,0,0,0,0,0
806,3,3.8474265772585017e-08,0,0,0,0,0,0,0,0,0
807,3,4.1041805029046969e-08,0,0,0,0,0,0,0,0,0
808,3,4.3780686290381608e-08,0,0,0,0,0,0,0,0,0
809,3,4.6702343883273322e-08,0,0,0,0,0,0,0,0,0
810,3,4.9818975192051466e-08,0,0,0,0,0,0,0,0,0
811,3,5.3143591580532302e-08,0,0,0,0,0,0,0,0,0
812,3,5.6690072712074311e-08,0,0,0,0,0,0,0,0,0
813,3,6.0473224494626286e-08,0,0,0,0,0,0,0,0,0
814,3,6.4508840892676814e-08,0,0,0,0,0,0,0,0,0
815,3,6.8813769864156624e-08,0,0,0,0,0,0,0,0,0
816,3,7.3405983697571886e-08,0,0,0,0,0,0,0,0,0
817,3,7.8304654043011712e-08,0,0,0,0,0,0,0,0,0
818,3,8.353023195026772e-08,0,0,0,0,0,0,0,0,0
819,3,8.9104533248214869e-08,0,0,0,0,0,0,0,0,0
820,3,9.5050829621894896e-08,0,0,0,0,0,0,0,0,0
821,3,1.0139394576752911e-07,0,0,0,0,0,0,0,0,0
822,3,1.0816036303107065e-07,0,0,0,0,0,0,0,0,0
823,3,1.1537832996296585e-07,0,0,0,0,0,0,0,0,0
824,3,1.2307798025066642e-07,0,0,0,0,0,0,0,0,0
825,3,1.312914585212461e-07,0,0,0,0,0,0,0,0,0
826,3,1.4005305453932173e-07,0,0,0,0,0,0,0,0,0
827,3,1.4939934636052561e-07,0,0,0,0,0,0,0,0,0
828,3,1.5936935303817695e-07,0,0,0,0,0,0,0,0,0
829,3,1.700046975206714e-07,0,0,0,0,0,0,0,0,0
830,3,1.8134978041964939e-07,0,0,0,0,0,0,0,0,0
831,3,1.934519653744039e-07,0,0,0,0,0,0,0,0,0
832,3,2.0636177678638543e-07,0,0,0,0,0,0,0,0,0
833,3,2.201331107493029e-07,0,0,0,0,0,0,0,0,0
834,3,2.348234600554268e-07,0,0,0,0,0,0,0,0,0
835,3,2.5049415421744976e-07,0,0,0,0,0,0,0,0,0
836,3,2.6721061550794319e-07,0,0,0,0,0,0,0,0,0
837,3,2.8504263208534252e-07,0,0,0,0,0,0,0,0,0
838,3,3.0406464934670606e-07,0,0,0,0,0,0,0,0,0
839,3,3.243560807235808e-07,0,0,0,0,0,0,0,0,0
840,3,3.4600163921850985e-07,0,0,0,0,0,0,0,0,0
841,3,3.6909169106627696e-07,0,0,0,0,0,0,0,0,0
842,3,3.9372263299634762e-07,0,0,0,0,0,0,0,0,0
843,3,4.1999729467152908e-07,0,0,0,0,0,0,0,0,0
844,3,4.4802536798294801e-07,0,0,0,0,0,0,0,0,0
845,3,4.7792386499355924e-07,0,0,0,0,0,0,0,0,0
846,3,5.0981760644204076e-07,0,0,0,0,0,0,0,0,0
847,3,5.4383974284647861e-07,0,0,0,0,0,0,0,0,0
848,3,5.801323103833371e-07,0,0,0,0,0,0,0,0,0
849,3,6.1884682386243627e-07,0,0,0,0,0,0,0,0,0
850,3,6.6014490927348725e-07,0,0,0,0,0,0,0,0,0
851,3,7.0419897854492813e-07,0,0,0,0,0,0,0,0,0
852,3,7.5119294933209393e-07,0,0,0,0,0,0,0,0,0
853,3,8.0132301283968684e-07,0,0,0,0,0,0,0,0,0
854,3,8.5479845288403987e-07,0,0,0,0,0,0,0,0,0
855,3,9.1184251961465705e-07,0,0,0,0,0,0,0,0,0
856,3,9.72693361542615e-07,0,0,0,0,0,0,0,0,0
857,3,1.0376050197669103e-06,0,0,0,0,0,0,0,0,0
858,3,1.1068484885494121e-06,0,0,0,0,0,0,0,0,0
859,3,1.180712846666187e-06,0,0,0,0,0,0,0,0,0
860,3,1.2595064642583562e-06,0,0,0,0,0,0,0,0,0
861,3,1.3435582902208256e-06,0,0,0,0,0,0,0,0,0
862,3,1.4332192255035703e-06,0,0,0,0,0,0,0,0,0
863,3,1.5288635880587281e-06,0,0,0,0,0,0,0,0,0
864,3,1.6308906755493321e-06,0,0,0,0,0,0,0,0,0
865,3,1.7397264323437969e-06,0,0,0,0,0,0,0,0,0
866,3,1.8558252277555159e-06,0,0,0,0,0,0,0,0,0
867,3,1.9796717529513327e-06,0,0,0,0,0,0,0,0,0
868,3,2.1117830444482381e-06,0,0,0,0,0,0,0,0,0
869,3,2.2527106426459773e-06,0,0,0,0,0,0,0,0,0
870,3,2.4030428944069676e-06,0,0,0,0,0,0,0,0,0
871,3,2.5634074092965081e-06,0,0,0,0,0,0,0,0,0
872,3,2.734473679737577e-06,0,0,0,0,0,0,0,0,0
873,3,2.9169558760187946e-06,0,0,0,0,0,0,0,0,0
874,3,3.1116158278243523e-06,0,0,0,0,0,0,0,0,0
875,3,3.3192662047331836e-06,0,0,0,0,0,0,0,0,0
876,3,3.5407739089652688e-06,0,0,0,0,0,0,0,0,0
877,3,3.7770636945393563e-06,0,0,0,0,0,0,0,0,0
878,3,4.0291220279513413e-06,0,0,0,0,0,0,0,0,0
879,3,4.2980012064907943e-06,0,0,0,0,0,0,0,0,0
880,3,4.5848237513890829e-06,0,0,0,0,0,0,0,0,0
881,3,4.8907870941395832e-06,0,0,0,0,0,0,0,0,0
882,3,5.2171685755543456e-06,0,0,0,0,0,0,0,0,0
883,3,5.5653307784276317e-06,0,0,0,0,0,0,0,0,0
884,3,5.9367272160691144e-06,0,0,0,0,0,0,0,0,0
885,3,6.3329084004551124e-06,0,0,0,0,0,0,0,0,0
886,3,6.7555283153316238e-06,0,0,0,0,0,0,0,0,0
887,3,7.2063513212930396e-06,0,0,0,0,0,0,0,0,0
888,3,7.6872595216637275e-06,0,0,0,0,0,0,0,0,0
889,3,8.2002606199341059e-06,0,0,0,0,0,0,0,0,0
890,3,8.7474963015544031e-06,0,0,0,0,0,0,0,0,0
891,3,9.3312511750782416e-06,0,0,0,0,0,0,0,0,0
892,3,9.9539623099842051e-06,0,0,0,0,0,0,0,0,0
893,3,1.0618229410993822e-05,0,0,0,0,0,0,0,0,0
894,3,1.1326825671361531e-05,0,0,0,0,0,0,0,0,0
895,3,1.2082709350447729e-05,0,0,0,0,0,0,0,0,0
896,3,1.2889036123908904e-05,0,0,0,0,0,0,0,0,0
897,3,1.3749172258064187e-05,0,0,0,0,0,0,0,0,0
898,3,1.4666708663439637e-05,0,0,0,0,0,0,0,0,0
899,3,1.5645475886160932e-05,0,0,0,0,0,0,0,0,0
900,3,1.6689560099780231e-05,0,0,0,0,0,0,0,0,0
901,3,1.7803320164301086e-05,0,0,0,0,0,0,0,0,0
902,3,1.8991405823619309e-05,0,0,0,0,0,0,0,0,0
903,3,2.0258777117350154e-05,0,0,0,0,0,0,0,0,0
904,3,2.1610725088083706e-05,0,0,0,0,0,0,0,0,0
905,3,2.3052893870517036e-05,0,0,0,0,0,0,0,0,0
906,3,2.4591304254680426e-05,0,0,0,0,0,0,0,0,0
907,3,2.6232378821631144e-05,0,0,0,0,0,0,0,0,0
908,3,2.7982968756551108e-05,0,0,0,0,0,0,0,0,0
909,3,2.9850382451187287e-05,0,0,0,0,0,0,0,0,0
910,3,3.1842416015046425e-05,0,0,0,0,0,0,0,0,0
911,3,3.3967385822722006e-05,0,0,0,0,0,0,0,0,0
912,3,3.6234163233231462e-05,0,0,0,0,0,0,0,0,0
913,3,3.8652211626312505e-05,0,0,0,0,0,0,0,0,0
914,3,4.1231625910297427e-05,0,0,0,0,0,0,0,0,0
915,3,4.3983174666502204e-05,0,0,0,0,0,0,0,0,0
916,3,4.6918345106077986e-05,0,0,0,0,0,0,0,0,0
917,3,5.0049391027009432e-05,0,0,0,0,0,0,0,0,0
918,3,5.3389383971473479e-05,0,0,0,0,0,0,0,0,0
919,3,5.6952267797128256e-05,0,0,0,0,0,0,0,0,0
920,3,6.0752916890160602e-05,0,0,0,0,0,0,0,0,0
921,3,6.4807198263119631e-05,0,0,0,0,0,0,0,0,0
922,3,6.9132037796781304e-05,0,0,0,0,0,0,0,0,0
923,3,7.3745490902595354e-05,0,0,0,0,0,0,0,0,0
924,3,7.8666817900715751e-05,0,0,0,0,0,0,0,0,0
925,3,8.3916564428301583e-05,0,0,0,0,0,0,0,0,0
926,3,8.9516647213782813e-05,0,0,0,0,0,0,0,0,0
927,3,9.5490445575180711e-05,0,0,0,0,0,0,0,0,0
928,3,0.00010186289902446874,0,0,0,0,0,0,0,0,0
929,3,0.00010866061138545946,0,0,0,0,0,0,0,0,0
930,3,0.0001159119618598884,0,0,0,0,0,0,0,0,0
931,3,0.00012364722350537152,0,0,0,0,0,0,0,0,0
932,3,0.00013189868961986669,0,0,0,0,0,0,0,0,0
933,3,0.00014070080856026833,0,0,0,0,0,0,0,0,0
934,3,0.00015009032755797358,0,0,0,0,0,0,0,0,0
935,3,0.00016010644613183138,0,0,0,0,0,0,0,0,0
936,3,0.00017079097973894255,0,0,0,0,0,0,0,0,0
937,3,0.00018218853434651667,0,0,0,0,0,0,0,0,0
938,3,0.0001943466926536016,0,0,0,0,0,0,0,0,0
939,3,0.00020731621274012278,0,0,0,0,0,0,0,0,0
940,3,0.00022115123997254888,0,0,0,0,0,0,0,0,0
941,3,0.00023590953305086294,0,0,0,0,0,0,0,0,0
942,3,0.00025165270514053884,0,0,0,0,0,0,0,0,0
943,3,0.00026844648109619634,0,0,0,0,0,0,0,0,0
944,3,0.00028636097185081081,0,0,0,0,0,0,0,0,0
945,3,0.00030547096711599651,0,0,0,0,0,0,0,0,0
946,3,0.00032585624761532253,0,0,0,0,0,0,0,0,0
947,3,0.00034760191815419694,0,0,0,0,0,0,0,0,0
948,3,0.00037079876291681656,0,0,0,0,0,0,0,0,0
949,3,0.0003955436244734701,0,0,0,0,0,0,0,0,0
950,3,0.00042193980808050152,0,0,0,0,0,0,0,0,0
951,3,0.00045009751296080398,0,0,0,0,0,0,0,0,0
952,3,0.00048013429236534505,0,0,0,0,0,0,0,0,0
953,3,0.00051217554433642264,0,0,0,0,0,0,0,0,0
954,3,0.00054635503522148696,0,0,0,0,0,0,0,0,0
955,3,0.00058281545812308426,0,0,0,0,0,0,0,0,0
956,3,0.00062170902861638109,0,0,0,0,0,0,0,0,0
957,3,0.00066319812022126625,0,0,0,0,0,0,0,0,0
958,3,0.00070745594228198763,0,0,0,0,0,0,0,0,0
959,3,0.00075466726308438695,0,0,0,0,0,0,0,0,0
960,3,0.00080502918122959673,0,0,0,0,0,0,0,0,0
961,3,0.00085875194848451699,0,0,0,0,0,0,0,0,0
962,3,0.00091605984754436812,0,0,0,0,0,0,0,0,0
963,3,0.00097719212837179821,0,0,0,0,0,0,0,0,0
964,3,0.0010424040070215559,0,0,0,0,0,0,0,0,0
965,3,0.0011119677311206958,0,0,0,0,0,0,0,0,0
966,3,0.0011861737164524766,0,0,0,0,0,0,0,0,0
967,3,0.0012653317593889423,0,0,0,0,0,0,0,0,0
968,3,0.0013497723302339385,0,0,0,0,0,0,0,0,0
969,3,0.0014398479528760053,0,0,0,0,0,0,0,0,0
970,3,0.0015359346765108966,0,0,0,0,0,0,0,0,0
971,3,0.0016384336455779794,0,0,0,0,0,0,0,0,0
972,3,0.001747772774464678,0,0,0,0,0,0,0,0,0
973,3,0.0018644085339704851,0,0,0,0,0,0,0,0,0
974,3,0.001988827856988804,0,0,0,0,0,0,0,0,0
975,3,0.0021215501713624475,0,0,0,0,0,0,0,0,0
976,3,0.002263129568399528,0,0,0,0,0,0,0,0,0
977,3,0.0024141571161030114,0,0,0,0,0,0,0,0,0
978,3,0.002575263326771196,0,0,0,0,0,0,0,0,0
979,3,0.0027471207892708102,0,0,0,0,0,0,0,0,0
980,3,0.0029304469769721344,0,0,0,0,0,0,0,0,0
981,3,0.0031260072430686976,0,0,0,0,0,0,0,0,0
982,3,0.0033346180157863619,0,0,0,0,0,0,0,0,0
983,3,0.0035571502068213875,0,0,0,0,0,0,0,0,0
984,3,0.0037945328472369323,0,0,0,0,0,0,0,0,0
985,3,0.0040477569659973182,0,0,0,0,0,0,0,0,0
986,3,0.0043178797273320246,0,0,0,0,0,0,0,0,0
987,3,0.0046060288442023927,0,0,0,0,0,0,0,0,0
988,3,0.0049134072862963589,0,0,0,0,0,0,0,0,0
989,3,0.0052412983022060615,0,0,0,0,0,0,0,0,0
990,3,0.0055910707767552817,0,0,0,0,0,0,0,0,0
991,3,0.0059641849458424573,0,0,0,0,0,0,0,0,0
992,3,0.0063621984926574898,0,0,0,0,0,0,0,0,0
993,3,0.0067867730507232835,0,0,0,0,0,0,0,0,0
994,3,0.0072396811409108685,0,0,0,0,0,0,0,0,0
995,3,0.0077228135713886458,0,0,0,0,0,0,0,0,0
996,3,0.0082381873313996188,0,0,0,0,0,0,0,0,0
997,3,0.0087879540118212807,0,0,0,0,0,0,0,0,0
998,3,0.0093744087876629651,0,0,0,0,0,0,0,0,0
999,3,0.01,0,0,0,0,0,0,0,0,0
